run_id,exp_id,model,accuracy,duration,when
2905,105,logreg,0.681,270.7,2025-01-03 00:25:00
2906,106,rf,0.743,138.4,2025-01-03 00:26:00
2907,107,xgb,0.593,147.7,2025-01-03 00:27:00
2908,108,xgb,0.817,7.3,2025-01-03 00:28:00
2909,109,xgb,0.934,245.4,2025-01-03 00:29:00
2910,110,xgb,0.534,22.5,2025-01-03 00:30:00
2911,111,xgb,0.723,193.9,2025-01-03 00:31:00
2912,112,logreg,0.549,158.5,2025-01-03 00:32:00
2913,113,rf,0.796,114.0,2025-01-03 00:33:00
2914,114,rf,0.554,5.1,2025-01-03 00:34:00
2915,115,rf,0.565,231.3,2025-01-03 00:35:00
2916,116,svm,0.57,188.6,2025-01-03 00:36:00
2917,117,rf,0.888,3.8,2025-01-03 00:37:00
2918,118,rf,0.766,245.7,2025-01-03 00:38:00
2919,119,rf,0.599,144.6,2025-01-03 00:39:00
2920,120,logreg,0.9,92.9,2025-01-03 00:40:00
2921,121,logreg,0.576,17.7,2025-01-03 00:41:00
2922,122,svm,0.807,37.8,2025-01-03 00:42:00
2923,123,rf,0.55,89.7,2025-01-03 00:43:00
2924,124,logreg,0.569,273.7,2025-01-03 00:44:00
2925,125,rf,0.611,116.2,2025-01-03 00:45:00
2926,126,svm,0.821,68.5,2025-01-03 00:46:00
2927,127,logreg,0.837,214.7,2025-01-03 00:47:00
2928,128,rf,0.741,297.2,2025-01-03 00:48:00
2929,129,xgb,0.55,286.8,2025-01-03 00:49:00
2930,130,svm,0.537,100.8,2025-01-03 00:50:00
2931,131,svm,0.952,276.0,2025-01-03 00:51:00
2932,132,rf,0.796,54.2,2025-01-03 00:52:00
2933,133,svm,0.794,204.2,2025-01-03 00:53:00
2934,134,xgb,0.938,206.5,2025-01-03 00:54:00
2935,135,svm,0.671,32.1,2025-01-03 00:55:00
2936,136,logreg,0.824,279.9,2025-01-03 00:56:00
2937,137,rf,0.887,258.7,2025-01-03 00:57:00
2938,138,xgb,0.881,44.8,2025-01-03 00:58:00
2939,139,xgb,0.691,216.7,2025-01-03 00:59:00
2940,140,logreg,0.899,34.8,2025-01-03 01:00:00
2941,141,logreg,0.97,84.3,2025-01-03 01:01:00
2942,142,rf,0.658,39.1,2025-01-03 01:02:00
2943,143,logreg,0.673,148.8,2025-01-03 01:03:00
2944,144,logreg,0.84,124.8,2025-01-03 01:04:00
2945,145,svm,0.568,283.3,2025-01-03 01:05:00
2946,146,xgb,0.688,165.3,2025-01-03 01:06:00
2947,147,logreg,0.761,246.6,2025-01-03 01:07:00
2948,148,logreg,0.541,214.8,2025-01-03 01:08:00
2949,149,xgb,0.845,71.3,2025-01-03 01:09:00
2950,150,rf,0.6,255.3,2025-01-03 01:10:00
2951,151,svm,0.774,287.3,2025-01-03 01:11:00
2952,152,rf,0.529,105.5,2025-01-03 01:12:00
2953,153,xgb,0.644,44.1,2025-01-03 01:13:00
2954,154,logreg,0.619,248.5,2025-01-03 01:14:00
2955,155,rf,0.866,36.1,2025-01-03 01:15:00
2956,156,xgb,0.685,8.9,2025-01-03 01:16:00
2957,157,logreg,0.682,210.7,2025-01-03 01:17:00
2958,158,rf,0.734,178.6,2025-01-03 01:18:00
2959,159,xgb,0.515,110.2,2025-01-03 01:19:00
2960,160,rf,0.62,4.7,2025-01-03 01:20:00
2961,161,logreg,0.573,55.5,2025-01-03 01:21:00
2962,162,xgb,0.867,209.9,2025-01-03 01:22:00
2963,163,svm,0.73,217.0,2025-01-03 01:23:00
2964,164,logreg,0.883,208.9,2025-01-03 01:24:00
2965,165,svm,0.555,18.9,2025-01-03 01:25:00
2966,166,rf,0.796,52.9,2025-01-03 01:26:00
2967,167,xgb,0.505,250.0,2025-01-03 01:27:00
2968,168,logreg,0.772,249.0,2025-01-03 01:28:00
2969,169,svm,0.848,127.7,2025-01-03 01:29:00
2970,170,xgb,0.633,28.5,2025-01-03 01:30:00
2971,171,logreg,0.979,38.4,2025-01-03 01:31:00
2972,172,xgb,0.696,17.7,2025-01-03 01:32:00
2973,173,logreg,0.59,224.1,2025-01-03 01:33:00
2974,174,rf,0.9,141.1,2025-01-03 01:34:00
2975,175,svm,0.82,122.1,2025-01-03 01:35:00
2976,176,logreg,0.581,241.2,2025-01-03 01:36:00
2977,177,logreg,0.595,33.4,2025-01-03 01:37:00
2978,178,rf,0.678,233.9,2025-01-03 01:38:00
2979,179,svm,0.514,85.4,2025-01-03 01:39:00
2980,180,rf,0.532,179.5,2025-01-03 01:40:00
2981,181,svm,0.592,61.3,2025-01-03 01:41:00
2982,182,rf,0.618,26.4,2025-01-03 01:42:00
2983,183,rf,0.776,237.3,2025-01-03 01:43:00
2984,184,rf,0.524,28.9,2025-01-03 01:44:00
2985,185,svm,0.504,107.6,2025-01-03 01:45:00
2986,186,svm,0.97,150.6,2025-01-03 01:46:00
2987,187,svm,0.868,218.0,2025-01-03 01:47:00
2988,188,xgb,0.844,30.1,2025-01-03 01:48:00
2989,189,logreg,0.939,151.6,2025-01-03 01:49:00
2990,190,xgb,0.512,239.0,2025-01-03 01:50:00
2991,191,logreg,0.787,255.8,2025-01-03 01:51:00
2992,192,svm,0.579,205.0,2025-01-03 01:52:00
2993,193,rf,0.934,28.9,2025-01-03 01:53:00
2994,194,xgb,0.933,242.4,2025-01-03 01:54:00
2995,195,xgb,0.877,49.2,2025-01-03 01:55:00
2996,196,svm,0.719,40.2,2025-01-03 01:56:00
2997,197,svm,0.677,256.9,2025-01-03 01:57:00
2998,198,logreg,0.52,214.1,2025-01-03 01:58:00
2999,199,logreg,0.617,299.1,2025-01-03 01:59:00
3000,0,rf,0.969,170.5,2025-01-03 02:00:00
3001,1,logreg,0.548,5.5,2025-01-03 02:01:00
3002,2,svm,0.768,290.7,2025-01-03 02:02:00
3003,3,rf,0.744,137.0,2025-01-03 02:03:00
3004,4,xgb,0.958,49.3,2025-01-03 02:04:00
3005,5,svm,0.782,106.7,2025-01-03 02:05:00
3006,6,rf,0.588,231.8,2025-01-03 02:06:00
3007,7,svm,0.983,293.6,2025-01-03 02:07:00
3008,8,logreg,0.819,43.0,2025-01-03 02:08:00
3009,9,rf,0.976,147.0,2025-01-03 02:09:00
3010,10,svm,0.921,120.9,2025-01-03 02:10:00
3011,11,xgb,0.716,154.2,2025-01-03 02:11:00
3012,12,svm,0.683,205.0,2025-01-03 02:12:00
3013,13,logreg,0.629,262.8,2025-01-03 02:13:00
3014,14,rf,0.804,193.5,2025-01-03 02:14:00
3015,15,xgb,0.843,168.7,2025-01-03 02:15:00
3016,16,xgb,0.918,87.9,2025-01-03 02:16:00
3017,17,xgb,0.779,256.3,2025-01-03 02:17:00
3018,18,xgb,0.69,139.2,2025-01-03 02:18:00
3019,19,rf,0.671,141.1,2025-01-03 02:19:00
3020,20,logreg,0.553,54.9,2025-01-03 02:20:00
3021,21,rf,0.95,276.8,2025-01-03 02:21:00
3022,22,logreg,0.598,99.3,2025-01-03 02:22:00
3023,23,svm,0.668,181.7,2025-01-03 02:23:00
3024,24,xgb,0.844,143.4,2025-01-03 02:24:00
3025,25,svm,0.723,164.0,2025-01-03 02:25:00
3026,26,logreg,0.571,64.8,2025-01-03 02:26:00
3027,27,rf,0.984,232.5,2025-01-03 02:27:00
3028,28,rf,0.959,109.1,2025-01-03 02:28:00
3029,29,logreg,0.979,64.8,2025-01-03 02:29:00
3030,30,xgb,0.925,285.8,2025-01-03 02:30:00
3031,31,logreg,0.632,191.1,2025-01-03 02:31:00
3032,32,rf,0.569,82.9,2025-01-03 02:32:00
3033,33,rf,0.646,213.9,2025-01-03 02:33:00
3034,34,logreg,0.757,201.2,2025-01-03 02:34:00
3035,35,svm,0.59,17.1,2025-01-03 02:35:00
3036,36,logreg,0.668,226.2,2025-01-03 02:36:00
3037,37,xgb,0.597,282.6,2025-01-03 02:37:00
3038,38,logreg,0.733,207.0,2025-01-03 02:38:00
3039,39,xgb,0.973,131.6,2025-01-03 02:39:00
3040,40,logreg,0.903,168.7,2025-01-03 02:40:00
3041,41,xgb,0.538,200.7,2025-01-03 02:41:00
3042,42,xgb,0.659,295.9,2025-01-03 02:42:00
3043,43,svm,0.507,269.1,2025-01-03 02:43:00
3044,44,xgb,0.745,95.6,2025-01-03 02:44:00
3045,45,logreg,0.629,217.0,2025-01-03 02:45:00
3046,46,logreg,0.962,257.3,2025-01-03 02:46:00
3047,47,logreg,0.813,173.9,2025-01-03 02:47:00
3048,48,rf,0.607,293.7,2025-01-03 02:48:00
3049,49,logreg,0.841,232.5,2025-01-03 02:49:00
3050,50,logreg,0.606,63.7,2025-01-03 02:50:00
3051,51,xgb,0.976,173.5,2025-01-03 02:51:00
3052,52,rf,0.681,109.8,2025-01-03 02:52:00
3053,53,svm,0.939,151.1,2025-01-03 02:53:00
3054,54,rf,0.843,195.0,2025-01-03 02:54:00
3055,55,logreg,0.703,106.2,2025-01-03 02:55:00
3056,56,logreg,0.756,229.8,2025-01-03 02:56:00
3057,57,rf,0.954,138.2,2025-01-03 02:57:00
3058,58,svm,0.587,178.9,2025-01-03 02:58:00
3059,59,logreg,0.687,253.7,2025-01-03 02:59:00
3060,60,logreg,0.811,210.9,2025-01-03 03:00:00
3061,61,rf,0.988,242.0,2025-01-03 03:01:00
3062,62,rf,0.544,5.9,2025-01-03 03:02:00
3063,63,logreg,0.551,225.2,2025-01-03 03:03:00
3064,64,rf,0.81,151.5,2025-01-03 03:04:00
3065,65,rf,0.827,255.7,2025-01-03 03:05:00
3066,66,xgb,0.609,136.9,2025-01-03 03:06:00
3067,67,logreg,0.556,257.0,2025-01-03 03:07:00
3068,68,rf,0.672,238.3,2025-01-03 03:08:00
3069,69,logreg,0.702,246.3,2025-01-03 03:09:00
3070,70,logreg,0.504,113.0,2025-01-03 03:10:00
3071,71,xgb,0.749,81.0,2025-01-03 03:11:00
3072,72,svm,0.651,270.9,2025-01-03 03:12:00
3073,73,logreg,0.83,2.2,2025-01-03 03:13:00
3074,74,logreg,0.516,8.8,2025-01-03 03:14:00
3075,75,svm,0.912,156.2,2025-01-03 03:15:00
3076,76,svm,0.664,287.8,2025-01-03 03:16:00
3077,77,logreg,0.618,292.1,2025-01-03 03:17:00
3078,78,xgb,0.802,118.6,2025-01-03 03:18:00
3079,79,rf,0.893,173.8,2025-01-03 03:19:00
3080,80,xgb,0.96,117.7,2025-01-03 03:20:00
3081,81,xgb,0.698,96.1,2025-01-03 03:21:00
3082,82,xgb,0.714,30.8,2025-01-03 03:22:00
3083,83,xgb,0.747,189.8,2025-01-03 03:23:00
3084,84,logreg,0.913,188.6,2025-01-03 03:24:00
3085,85,svm,0.91,48.6,2025-01-03 03:25:00
3086,86,svm,0.6,28.9,2025-01-03 03:26:00
3087,87,logreg,0.506,231.2,2025-01-03 03:27:00
3088,88,xgb,0.514,212.6,2025-01-03 03:28:00
3089,89,rf,0.78,8.6,2025-01-03 03:29:00
3090,90,xgb,0.982,190.7,2025-01-03 03:30:00
3091,91,svm,0.591,196.1,2025-01-03 03:31:00
3092,92,xgb,0.645,161.1,2025-01-03 03:32:00
3093,93,xgb,0.856,242.3,2025-01-03 03:33:00
3094,94,logreg,0.877,198.1,2025-01-03 03:34:00
3095,95,svm,0.541,44.0,2025-01-03 03:35:00
3096,96,rf,0.813,174.2,2025-01-03 03:36:00
3097,97,rf,0.554,278.2,2025-01-03 03:37:00
3098,98,rf,0.552,85.5,2025-01-03 03:38:00
3099,99,xgb,0.545,148.8,2025-01-03 03:39:00
3100,100,svm,0.947,63.2,2025-01-03 03:40:00
3101,101,rf,0.741,7.6,2025-01-03 03:41:00
3102,102,rf,0.738,188.1,2025-01-03 03:42:00
3103,103,xgb,0.837,113.2,2025-01-03 03:43:00
3104,104,svm,0.81,135.8,2025-01-03 03:44:00
3105,105,xgb,0.588,4.0,2025-01-03 03:45:00
3106,106,xgb,0.823,189.7,2025-01-03 03:46:00
3107,107,rf,0.557,103.5,2025-01-03 03:47:00
3108,108,svm,0.737,184.6,2025-01-03 03:48:00
3109,109,rf,0.578,222.8,2025-01-03 03:49:00
3110,110,rf,0.594,9.8,2025-01-03 03:50:00
3111,111,rf,0.754,228.5,2025-01-03 03:51:00
3112,112,xgb,0.925,35.3,2025-01-03 03:52:00
3113,113,xgb,0.514,42.4,2025-01-03 03:53:00
3114,114,rf,0.857,282.0,2025-01-03 03:54:00
3115,115,svm,0.634,60.6,2025-01-03 03:55:00
3116,116,rf,0.671,165.9,2025-01-03 03:56:00
3117,117,svm,0.729,242.9,2025-01-03 03:57:00
3118,118,logreg,0.751,120.6,2025-01-03 03:58:00
3119,119,xgb,0.623,60.2,2025-01-03 03:59:00
3120,120,svm,0.971,31.8,2025-01-03 04:00:00
3121,121,svm,0.581,62.5,2025-01-03 04:01:00
3122,122,logreg,0.712,134.4,2025-01-03 04:02:00
3123,123,svm,0.9,187.3,2025-01-03 04:03:00
3124,124,logreg,0.71,170.6,2025-01-03 04:04:00
3125,125,svm,0.94,246.0,2025-01-03 04:05:00
3126,126,logreg,0.582,11.1,2025-01-03 04:06:00
3127,127,svm,0.788,88.7,2025-01-03 04:07:00
3128,128,svm,0.695,35.3,2025-01-03 04:08:00
3129,129,svm,0.71,56.6,2025-01-03 04:09:00
3130,130,xgb,0.536,197.4,2025-01-03 04:10:00
3131,131,svm,0.571,95.0,2025-01-03 04:11:00
3132,132,rf,0.656,4.3,2025-01-03 04:12:00
3133,133,svm,0.605,170.7,2025-01-03 04:13:00
3134,134,svm,0.94,168.9,2025-01-03 04:14:00
3135,135,logreg,0.639,64.4,2025-01-03 04:15:00
3136,136,xgb,0.55,84.1,2025-01-03 04:16:00
3137,137,rf,0.781,194.2,2025-01-03 04:17:00
3138,138,logreg,0.656,96.7,2025-01-03 04:18:00
3139,139,xgb,0.524,148.7,2025-01-03 04:19:00
3140,140,rf,0.985,126.9,2025-01-03 04:20:00
3141,141,rf,0.722,180.8,2025-01-03 04:21:00
3142,142,logreg,0.616,7.4,2025-01-03 04:22:00
3143,143,rf,0.815,257.0,2025-01-03 04:23:00
3144,144,rf,0.947,86.0,2025-01-03 04:24:00
3145,145,logreg,0.518,160.5,2025-01-03 04:25:00
3146,146,rf,0.665,5.9,2025-01-03 04:26:00
3147,147,logreg,0.547,241.0,2025-01-03 04:27:00
3148,148,svm,0.635,226.4,2025-01-03 04:28:00
3149,149,logreg,0.539,232.6,2025-01-03 04:29:00
3150,150,logreg,0.8,118.6,2025-01-03 04:30:00
3151,151,logreg,0.742,192.7,2025-01-03 04:31:00
3152,152,rf,0.913,281.4,2025-01-03 04:32:00
3153,153,rf,0.514,15.3,2025-01-03 04:33:00
3154,154,rf,0.568,298.1,2025-01-03 04:34:00
3155,155,logreg,0.611,27.3,2025-01-03 04:35:00
3156,156,svm,0.9,161.7,2025-01-03 04:36:00
3157,157,rf,0.958,260.5,2025-01-03 04:37:00
3158,158,svm,0.933,13.9,2025-01-03 04:38:00
3159,159,rf,0.964,23.4,2025-01-03 04:39:00
3160,160,svm,0.837,237.7,2025-01-03 04:40:00
3161,161,logreg,0.632,51.9,2025-01-03 04:41:00
3162,162,xgb,0.786,36.9,2025-01-03 04:42:00
3163,163,svm,0.922,226.2,2025-01-03 04:43:00
3164,164,logreg,0.812,200.8,2025-01-03 04:44:00
3165,165,xgb,0.783,198.7,2025-01-03 04:45:00
3166,166,svm,0.658,219.5,2025-01-03 04:46:00
3167,167,xgb,0.545,230.1,2025-01-03 04:47:00
3168,168,rf,0.673,250.8,2025-01-03 04:48:00
3169,169,xgb,0.823,220.8,2025-01-03 04:49:00
3170,170,xgb,0.841,23.5,2025-01-03 04:50:00
3171,171,logreg,0.53,4.9,2025-01-03 04:51:00
3172,172,xgb,0.729,116.1,2025-01-03 04:52:00
3173,173,logreg,0.551,63.4,2025-01-03 04:53:00
3174,174,svm,0.873,94.2,2025-01-03 04:54:00
3175,175,logreg,0.821,254.5,2025-01-03 04:55:00
3176,176,rf,0.948,66.4,2025-01-03 04:56:00
3177,177,svm,0.689,136.3,2025-01-03 04:57:00
3178,178,xgb,0.882,57.2,2025-01-03 04:58:00
3179,179,svm,0.707,206.2,2025-01-03 04:59:00
3180,180,rf,0.572,263.0,2025-01-03 05:00:00
3181,181,rf,0.618,268.3,2025-01-03 05:01:00
3182,182,xgb,0.631,143.4,2025-01-03 05:02:00
3183,183,logreg,0.672,36.4,2025-01-03 05:03:00
3184,184,rf,0.674,64.4,2025-01-03 05:04:00
3185,185,logreg,0.746,152.9,2025-01-03 05:05:00
3186,186,rf,0.716,111.6,2025-01-03 05:06:00
3187,187,rf,0.818,219.9,2025-01-03 05:07:00
3188,188,logreg,0.595,57.6,2025-01-03 05:08:00
3189,189,xgb,0.791,159.3,2025-01-03 05:09:00
3190,190,logreg,0.754,33.6,2025-01-03 05:10:00
3191,191,rf,0.817,287.7,2025-01-03 05:11:00
3192,192,xgb,0.556,268.6,2025-01-03 05:12:00
3193,193,svm,0.617,160.1,2025-01-03 05:13:00
3194,194,svm,0.611,186.4,2025-01-03 05:14:00
3195,195,logreg,0.692,31.3,2025-01-03 05:15:00
3196,196,svm,0.743,52.1,2025-01-03 05:16:00
3197,197,xgb,0.67,87.1,2025-01-03 05:17:00
3198,198,svm,0.86,29.2,2025-01-03 05:18:00
3199,199,logreg,0.862,255.9,2025-01-03 05:19:00
3200,0,xgb,0.583,204.8,2025-01-03 05:20:00
3201,1,xgb,0.592,270.1,2025-01-03 05:21:00
3202,2,xgb,0.971,200.1,2025-01-03 05:22:00
3203,3,logreg,0.664,54.1,2025-01-03 05:23:00
3204,4,svm,0.932,52.0,2025-01-03 05:24:00
3205,5,rf,0.791,290.9,2025-01-03 05:25:00
3206,6,rf,0.739,75.0,2025-01-03 05:26:00
3207,7,rf,0.522,6.2,2025-01-03 05:27:00
3208,8,svm,0.909,158.1,2025-01-03 05:28:00
3209,9,xgb,0.87,232.8,2025-01-03 05:29:00
3210,10,rf,0.649,221.1,2025-01-03 05:30:00
3211,11,logreg,0.74,105.9,2025-01-03 05:31:00
3212,12,svm,0.825,76.8,2025-01-03 05:32:00
3213,13,logreg,0.507,106.4,2025-01-03 05:33:00
3214,14,svm,0.937,232.6,2025-01-03 05:34:00
3215,15,logreg,0.555,206.0,2025-01-03 05:35:00
3216,16,rf,0.572,123.7,2025-01-03 05:36:00
3217,17,xgb,0.823,43.3,2025-01-03 05:37:00
3218,18,logreg,0.515,173.7,2025-01-03 05:38:00
3219,19,logreg,0.676,223.6,2025-01-03 05:39:00
3220,20,xgb,0.951,114.0,2025-01-03 05:40:00
3221,21,rf,0.973,263.3,2025-01-03 05:41:00
3222,22,logreg,0.984,263.0,2025-01-03 05:42:00
3223,23,xgb,0.63,204.0,2025-01-03 05:43:00
3224,24,svm,0.692,125.8,2025-01-03 05:44:00
3225,25,svm,0.652,13.3,2025-01-03 05:45:00
3226,26,svm,0.909,37.8,2025-01-03 05:46:00
3227,27,logreg,0.778,238.0,2025-01-03 05:47:00
3228,28,svm,0.641,290.9,2025-01-03 05:48:00
3229,29,logreg,0.954,45.0,2025-01-03 05:49:00
3230,30,xgb,0.756,87.6,2025-01-03 05:50:00
3231,31,xgb,0.649,87.2,2025-01-03 05:51:00
3232,32,svm,0.508,13.2,2025-01-03 05:52:00
3233,33,svm,0.904,37.9,2025-01-03 05:53:00
3234,34,logreg,0.65,129.7,2025-01-03 05:54:00
3235,35,rf,0.524,42.2,2025-01-03 05:55:00
3236,36,svm,0.885,151.1,2025-01-03 05:56:00
3237,37,xgb,0.967,214.2,2025-01-03 05:57:00
3238,38,xgb,0.988,59.8,2025-01-03 05:58:00
3239,39,rf,0.642,10.6,2025-01-03 05:59:00
3240,40,svm,0.622,203.9,2025-01-03 06:00:00
3241,41,logreg,0.707,290.1,2025-01-03 06:01:00
3242,42,rf,0.938,276.1,2025-01-03 06:02:00
3243,43,svm,0.585,131.3,2025-01-03 06:03:00
3244,44,svm,0.894,42.6,2025-01-03 06:04:00
3245,45,xgb,0.623,125.5,2025-01-03 06:05:00
3246,46,xgb,0.648,26.6,2025-01-03 06:06:00
3247,47,logreg,0.767,113.4,2025-01-03 06:07:00
3248,48,logreg,0.547,158.4,2025-01-03 06:08:00
3249,49,svm,0.747,205.9,2025-01-03 06:09:00
3250,50,svm,0.73,128.9,2025-01-03 06:10:00
3251,51,logreg,0.971,138.9,2025-01-03 06:11:00
3252,52,rf,0.969,126.9,2025-01-03 06:12:00
3253,53,xgb,0.801,91.4,2025-01-03 06:13:00
3254,54,xgb,0.784,112.6,2025-01-03 06:14:00
3255,55,svm,0.526,253.7,2025-01-03 06:15:00
3256,56,xgb,0.697,2.8,2025-01-03 06:16:00
3257,57,logreg,0.911,26.3,2025-01-03 06:17:00
3258,58,svm,0.907,195.3,2025-01-03 06:18:00
3259,59,svm,0.791,246.8,2025-01-03 06:19:00
3260,60,logreg,0.838,259.4,2025-01-03 06:20:00
3261,61,rf,0.863,202.6,2025-01-03 06:21:00
3262,62,rf,0.844,155.4,2025-01-03 06:22:00
3263,63,logreg,0.567,268.6,2025-01-03 06:23:00
3264,64,xgb,0.647,94.0,2025-01-03 06:24:00
3265,65,rf,0.895,187.5,2025-01-03 06:25:00
3266,66,xgb,0.556,1.0,2025-01-03 06:26:00
3267,67,rf,0.755,74.9,2025-01-03 06:27:00
3268,68,rf,0.732,250.0,2025-01-03 06:28:00
3269,69,logreg,0.691,277.9,2025-01-03 06:29:00
3270,70,svm,0.698,294.8,2025-01-03 06:30:00
3271,71,xgb,0.912,164.5,2025-01-03 06:31:00
3272,72,logreg,0.921,185.5,2025-01-03 06:32:00
3273,73,logreg,0.572,7.5,2025-01-03 06:33:00
3274,74,xgb,0.901,197.6,2025-01-03 06:34:00
3275,75,xgb,0.751,210.2,2025-01-03 06:35:00
3276,76,xgb,0.733,87.7,2025-01-03 06:36:00
3277,77,rf,0.97,148.4,2025-01-03 06:37:00
3278,78,svm,0.692,209.6,2025-01-03 06:38:00
3279,79,rf,0.727,244.2,2025-01-03 06:39:00
3280,80,xgb,0.514,137.7,2025-01-03 06:40:00
3281,81,logreg,0.505,91.5,2025-01-03 06:41:00
3282,82,logreg,0.521,272.2,2025-01-03 06:42:00
3283,83,xgb,0.729,217.2,2025-01-03 06:43:00
3284,84,svm,0.504,48.3,2025-01-03 06:44:00
3285,85,xgb,0.671,212.2,2025-01-03 06:45:00
3286,86,logreg,0.751,53.2,2025-01-03 06:46:00
3287,87,xgb,0.672,216.0,2025-01-03 06:47:00
3288,88,svm,0.725,257.7,2025-01-03 06:48:00
3289,89,xgb,0.636,229.0,2025-01-03 06:49:00
3290,90,svm,0.953,21.4,2025-01-03 06:50:00
3291,91,logreg,0.684,142.1,2025-01-03 06:51:00
3292,92,xgb,0.782,278.3,2025-01-03 06:52:00
3293,93,svm,0.563,97.9,2025-01-03 06:53:00
3294,94,svm,0.786,249.1,2025-01-03 06:54:00
3295,95,rf,0.522,255.8,2025-01-03 06:55:00
3296,96,xgb,0.614,199.9,2025-01-03 06:56:00
3297,97,logreg,0.958,143.4,2025-01-03 06:57:00
3298,98,xgb,0.981,242.8,2025-01-03 06:58:00
3299,99,xgb,0.552,264.3,2025-01-03 06:59:00
3300,100,logreg,0.87,126.6,2025-01-03 07:00:00
3301,101,rf,0.53,75.9,2025-01-03 07:01:00
3302,102,rf,0.915,22.8,2025-01-03 07:02:00
3303,103,svm,0.797,252.4,2025-01-03 07:03:00
3304,104,xgb,0.657,209.9,2025-01-03 07:04:00
3305,105,logreg,0.565,191.6,2025-01-03 07:05:00
3306,106,xgb,0.596,147.8,2025-01-03 07:06:00
3307,107,svm,0.61,222.9,2025-01-03 07:07:00
3308,108,logreg,0.899,242.8,2025-01-03 07:08:00
3309,109,xgb,0.542,8.2,2025-01-03 07:09:00
3310,110,rf,0.6,243.2,2025-01-03 07:10:00
3311,111,rf,0.676,123.0,2025-01-03 07:11:00
3312,112,rf,0.667,205.0,2025-01-03 07:12:00
3313,113,logreg,0.593,63.0,2025-01-03 07:13:00
3314,114,logreg,0.745,107.6,2025-01-03 07:14:00
3315,115,xgb,0.893,132.2,2025-01-03 07:15:00
3316,116,logreg,0.928,171.2,2025-01-03 07:16:00
3317,117,xgb,0.883,90.2,2025-01-03 07:17:00
3318,118,rf,0.744,16.4,2025-01-03 07:18:00
3319,119,svm,0.511,246.6,2025-01-03 07:19:00
3320,120,svm,0.952,76.2,2025-01-03 07:20:00
3321,121,svm,0.533,261.6,2025-01-03 07:21:00
3322,122,svm,0.537,173.0,2025-01-03 07:22:00
3323,123,svm,0.696,17.9,2025-01-03 07:23:00
3324,124,rf,0.786,281.1,2025-01-03 07:24:00
3325,125,svm,0.82,10.7,2025-01-03 07:25:00
3326,126,logreg,0.628,101.0,2025-01-03 07:26:00
3327,127,rf,0.568,164.6,2025-01-03 07:27:00
3328,128,svm,0.953,199.3,2025-01-03 07:28:00
3329,129,rf,0.615,22.8,2025-01-03 07:29:00
3330,130,rf,0.669,22.2,2025-01-03 07:30:00
3331,131,logreg,0.793,184.1,2025-01-03 07:31:00
3332,132,rf,0.935,144.2,2025-01-03 07:32:00
3333,133,xgb,0.633,13.5,2025-01-03 07:33:00
3334,134,rf,0.743,68.3,2025-01-03 07:34:00
3335,135,svm,0.711,91.7,2025-01-03 07:35:00
3336,136,xgb,0.511,17.6,2025-01-03 07:36:00
3337,137,xgb,0.762,258.2,2025-01-03 07:37:00
3338,138,rf,0.771,16.6,2025-01-03 07:38:00
3339,139,logreg,0.841,129.5,2025-01-03 07:39:00
3340,140,logreg,0.769,35.6,2025-01-03 07:40:00
3341,141,rf,0.94,294.8,2025-01-03 07:41:00
3342,142,svm,0.672,103.6,2025-01-03 07:42:00
3343,143,rf,0.617,28.5,2025-01-03 07:43:00
3344,144,rf,0.611,224.5,2025-01-03 07:44:00
3345,145,rf,0.986,5.5,2025-01-03 07:45:00
3346,146,xgb,0.898,23.9,2025-01-03 07:46:00
3347,147,xgb,0.715,85.5,2025-01-03 07:47:00
3348,148,svm,0.671,196.9,2025-01-03 07:48:00
3349,149,xgb,0.989,39.8,2025-01-03 07:49:00
3350,150,logreg,0.735,37.6,2025-01-03 07:50:00
3351,151,rf,0.537,281.6,2025-01-03 07:51:00
3352,152,xgb,0.743,220.8,2025-01-03 07:52:00
3353,153,svm,0.94,257.8,2025-01-03 07:53:00
3354,154,logreg,0.849,282.5,2025-01-03 07:54:00
3355,155,svm,0.926,74.0,2025-01-03 07:55:00
3356,156,svm,0.656,162.9,2025-01-03 07:56:00
3357,157,rf,0.526,270.2,2025-01-03 07:57:00
3358,158,logreg,0.637,61.9,2025-01-03 07:58:00
3359,159,xgb,0.912,156.8,2025-01-03 07:59:00
3360,160,svm,0.864,64.0,2025-01-03 08:00:00
3361,161,svm,0.855,236.6,2025-01-03 08:01:00
3362,162,rf,0.979,209.8,2025-01-03 08:02:00
3363,163,logreg,0.967,7.4,2025-01-03 08:03:00
3364,164,rf,0.632,176.9,2025-01-03 08:04:00
3365,165,svm,0.905,26.3,2025-01-03 08:05:00
3366,166,svm,0.919,115.8,2025-01-03 08:06:00
3367,167,rf,0.923,116.0,2025-01-03 08:07:00
3368,168,rf,0.61,114.4,2025-01-03 08:08:00
3369,169,logreg,0.761,198.5,2025-01-03 08:09:00
3370,170,rf,0.765,105.0,2025-01-03 08:10:00
3371,171,rf,0.946,226.6,2025-01-03 08:11:00
3372,172,svm,0.952,272.3,2025-01-03 08:12:00
3373,173,xgb,0.871,102.9,2025-01-03 08:13:00
3374,174,logreg,0.924,235.0,2025-01-03 08:14:00
3375,175,rf,0.896,166.4,2025-01-03 08:15:00
3376,176,svm,0.921,281.5,2025-01-03 08:16:00
3377,177,logreg,0.708,216.0,2025-01-03 08:17:00
